t,x_data,y_data,x_fit,y_fit
7.476984656437625,90.98131,61.803932,61.25014863098068,46.159417810287465
7.513008672448299,74.11193,54.128273,61.28425260317202,46.17231223825772
7.549032688458972,67.423485,47.758686,61.31837810631526,46.18516873842851
7.585056704469647,75.07062,55.54406,61.35252472778586,46.197988037657645
7.62108072048032,93.32456,68.72479,61.38669205391261,46.21077086464672
7.657104736490994,92.49515,67.36309,61.42087967003093,46.22351794984718
7.693128752501668,109.09305,67.57011,61.45508716053612,46.23623002536654
7.729152768512341,74.6767,55.005707,61.48931410893658,46.24890782487462
7.765176784523016,84.74091,57.372154,61.52356009790688,46.26155208351012
7.801200800533689,83.09207,57.584,61.55782470934074,46.274163537787175
7.837224816544363,78.128586,57.682087,61.59210752440399,46.28674292550219
7.873248832555037,65.000305,47.356487,61.626408123587325,46.299290985640816
7.909272848565711,92.592575,67.57944,61.66072608675902,46.31180845828515
7.945296864576385,94.47159,69.50913,61.69506099321751,46.32429608452106
7.981320880587058,84.89339,57.357613,61.72941242174385,46.33675460634584
8.01734489659773,92.58727,67.568146,61.76377995065404,46.34918476657597
8.053368912608406,89.3978,58.564568,61.798163157851235,46.36158730875522
8.089392928619079,85.80336,57.30451,61.83256162087779,46.37396297706286
8.125416944629754,109.05394,67.45857,61.866974916967195,46.3863125162223
8.161440960640427,72.61481,51.620525,61.90140262309582,46.398636671409825
8.197464976651101,84.3335,57.416786,61.935844316034576,46.410936188163724
8.233488992661774,91.34593,63.23906,61.97029957240029,46.423211812293616
8.269513008672448,91.305405,63.06719,62.00476796870707,46.43546428979015
8.305537024683122,62.731583,47.02679,62.03924908141736,46.44769436673493
8.341561040693795,84.717255,57.374527,62.0737424869929,46.45990278921082
8.377585056704469,108.320114,66.29982,62.10824776194547,46.47209030321253
8.413609072715143,93.38754,68.792984,62.14276448288747,46.48425765455753
8.449633088725816,87.94448,57.602074,62.17729222658227,46.49640558879735
8.485657104736491,74.52983,54.788445,62.211830569994376,46.508534851129184
8.521681120747164,98.66312,68.92605,62.24637909033943,46.52064618630788
8.55770513675784,73.594505,53.253242,62.28093736513394,46.53274033855828
8.593729152768512,84.93126,57.354206,62.3155049722448,46.54481805148797
8.629753168779185,67.8154,47.858814,62.35008148993867,46.556880068000396
8.66577718478986,73.32133,52.783768,62.38466649693101,46.568927130208344
8.701801200800533,70.60834,49.25702,62.419259572434996,46.58095997934791
8.737825216811206,84.30343,57.420364,62.453860296210124,46.59297935569281
8.773849232821881,89.181885,58.35109,62.48846824861059,46.60498599846915
8.809873248832556,71.52109,50.144382,62.52308301063346,46.61698064577059
8.845897264843229,102.03093,67.36928,62.55770416396655,46.62896403447401
8.881921280853902,92.67618,67.75073,62.59233129103606,46.64093690015557
8.917945296864577,96.70082,69.55569,62.626963975054,46.65289997700727
8.95396931287525,63.39724,47.13958,62.661601800065206,46.66485399775392
8.989993328885923,73.5922,53.24928,62.6962443509943,46.67679969357065
9.026017344896598,87.72062,57.527298,62.73089121369218,46.68873779400085
9.062041360907271,91.83847,65.328674,62.765541974982355,46.70066902687464
9.098065376917944,100.10727,68.291534,62.800196222706944,46.712594118227805
9.134089392928619,72.33709,51.20249,62.8348535457724,46.72451379222125
9.170113408939294,71.38096,49.98879,62.869513534194915,46.736428771061
9.206137424949967,79.996185,57.89074,62.90417577914562,46.74833977491865
9.24216144096064,66.2157,47.525764,62.93883987299534,46.760247521852406
9.278185456971315,94.11699,69.35312,62.9735054093592,46.77215272772868
9.314209472981988,106.67454,65.77663,63.00817198314077,46.78405610614412
9.35023348899266,65.80095,47.463623,63.04283919057603,46.79595836834835
9.386257505003336,104.915665,66.138336,63.07750662927694,46.807860223167104
9.422281521014009,68.09816,47.941082,63.11217389827469,46.81976237692608
9.458305537024682,76.40583,56.87075,63.14684059806266,46.83166553337524
9.494329553035357,97.43371,69.365585,63.18150633063904,46.84357039361379
9.530353569046031,91.13893,62.39004,63.216170699549075,46.85547765601568
9.566377585056705,64.61357,47.307106,63.25083330992706,46.867388016155736
9.602401601067378,75.18191,55.68387,63.285493768537876,46.87930216673635
9.638425617078052,79.86053,57.89057,63.320151683818295,46.89122079751486
9.674449633088726,106.91785,65.777115,63.35480666591786,46.90314459523143
9.710473649099399,80.97552,57.84513,63.38945832673947,46.91507424353768
9.746497665110073,75.69756,56.260036,63.42410627997952,46.9270104229258
9.782521681120746,104.00347,66.47797,63.4587501411678,46.93895381065844
9.818545697131421,85.33286,57.3239,63.493389527706924,46.95090508069912
9.854569713142094,62.00487,46.874073,63.5280240589115,46.962864903643386
9.89059372915277,60.975353,46.582985,63.56265335604678,46.97483394665053
9.926617745163442,64.781975,47.3286,63.597277042367125,46.986812873375996
9.962641761174115,68.08688,47.937626,63.63189474315391,46.99880234390452
9.99866577718479,67.83224,47.863464,63.6665060857532,47.010803014683816
10.034689793195463,105.982315,65.85555,63.701110699612926,47.022815538459014
10.070713809206136,73.884186,53.748222,63.735708216319765,47.03484056420778
10.106737825216811,86.084404,57.303146,63.77029826963558,47.046878737076064
10.142761841227486,74.4463,54.66118,63.80488049553348,47.05893069831461
10.178785857238157,105.78893,65.89461,63.83945453223349,47.07099708521613
10.214809873248832,107.52535,65.8685,63.87402002023783,47.083078531053125
10.250833889259507,73.66033,53.366364,63.90857660236574,47.09517566501651
10.28685790527018,64.37273,47.276096,63.94312392378803,47.10728911215489
10.322881921280853,73.5063,53.101463,63.97766163206105,47.119419493314545
10.358905937291528,63.259483,47.117928,64.01218937716041,47.131567425080156
10.394929953302201,94.03549,69.30809,64.04670681151418,47.143733519716264
10.430953969312874,68.93807,48.247204,64.08121359003576,47.15591838510941
10.466977985323549,91.60011,64.34067,64.11570937015622,47.16812262471107
10.503002001334224,78.77941,57.81267,64.1501938118564,47.18034683748128
10.539026017344895,75.13112,55.620747,64.18466657769835,47.19259161783303
10.57505003335557,66.16168,47.517296,64.21912733285664,47.20485755557736
10.611074049366245,65.39946,47.408455,64.25357574514892,47.21714523586928
10.647098065376918,87.790306,57.549076,64.28801148506636,47.22945523915437
10.683122081387591,72.77513,51.87362,64.32243422580342,47.24178814111615
10.719146097398266,91.200226,62.633213,64.35684364328733,47.25414451262428
10.755170113408939,102.7788,67.01567,64.39123941620713,47.26652491968339
10.791194129419612,76.0424,56.58198,64.42562122604214,47.278929923382826
10.827218145430287,75.27876,55.80104,64.45998875709017,47.29136007984704
10.863242161440962,87.3976,57.442387,64.49434169649524,47.30381594018683
10.899266177451633,102.9538,66.93498,64.52867973427472,47.31629805045136
10.935290193462308,87.94472,57.60216,64.56300256334625,47.328806951580866
10.971314209472983,74.40376,54.595406,64.59730987955406,47.34134317936027
11.007338225483656,73.56321,53.199406,64.63160138169488,47.3539072643735
11.043362241494329,95.13926,69.66168,64.66587677154344,47.36649973195859
11.079386257505003,103.97244,66.49064,64.7001357538775,47.379121102163644
11.115410273515677,65.96929,47.48809,64.73437803650238,47.39177188970351
11.15143428952635,81.25386,57.820103,64.76860333027513,47.40445260391729
11.187458305537024,86.36154,57.31073,64.80281134912818,47.417163748726665
11.2234823215477,92.42379,67.19231,64.8370018100926,47.42990582259493
11.25950633755837,68.11478,47.946205,64.87117443332079,47.44267931848698
11.295530353569045,71.20676,49.8056,64.90532894210885,47.45548472382995
11.33155436957972,108.45938,66.43607,64.93946506291839,47.468322520474764
11.367578385590393,93.277695,68.67151,64.97358252539796,47.48119318465838
11.403602401601066,67.05038,47.676136,65.00768106240396,47.49409718696704
11.439626417611741,79.78789,57.88972,65.04176041002113,47.50703499230006
11.475650433622414,74.87908,55.29064,65.07582030758253,47.520007059834676
11.511674449633087,79.49469,57.880463,65.10986049768916,47.53301384299155
11.547698465643762,89.37785,58.54345,65.14388072622896,47.546055789401166
11.583722481654437,106.95904,65.77898,65.17788074239553,47.55913334087099
11.61974649766511,80.78044,57.8599,65.21186029870623,47.57224693335349
11.655770513675783,98.47919,68.99922,65.24581915101993,47.58539699691495
11.691794529686458,84.019806,57.455715,65.2797570585542,47.5985839557051
11.727818545697131,73.8353,53.665348,65.3136737839021,47.61180822792757
11.763842561707804,80.66119,57.867683,65.34756909304853,47.62507022581114
11.799866577718479,76.77666,57.116966,65.38144275538603,47.6383703555819
11.835890593729152,74.26545,54.377274,65.41529454373014,47.65170901743607
11.871914609739825,69.432274,48.48101,65.44912423433438,47.66508660551378
11.9079386257505,63.283775,47.121803,65.48293160690463,47.67850350787363
11.943962641761175,63.616543,47.172565,65.51671644461314,47.69196010646802
11.979986657771848,72.93113,52.12703,65.55047853411209,47.70545677711938
12.016010673782521,81.7729,57.7632,65.58421766554653,47.71899388949716
12.052034689793196,71.50804,50.129574,65.61793363256709,47.732571807095674
12.088058705803869,93.61654,69.01099,65.65162623234201,47.74619088721271
12.124082721814542,90.27472,59.875393,65.68529526556885,47.75985148092907
12.160106737825217,84.668304,57.37953,65.71894053648563,47.773553933088806
12.19613075383589,65.262024,47.390335,65.75256185288158,47.78729858228033
12.232154769846563,101.74204,67.508316,65.78615902610746,47.80108576081835
12.268178785857238,99.37213,68.62584,65.81973187108522,47.81491579472663
12.304202801867913,73.00548,52.24997,65.85328020631746,47.8287890037215
12.340226817878586,92.74753,67.887184,65.88680385389628,47.84270570119628
12.376250833889259,74.56288,54.83807,65.92030263951162,47.85666619420641
12.412274849899934,108.43132,66.40654,65.95377639245928,47.870670783455495
12.448298865910607,76.15849,56.679646,65.98722494564836,47.8847197632821
12.48432288192128,73.49158,53.07614,66.02064813560837,47.89881342164735
12.520346897931955,108.5905,66.59001,66.0540458024957,47.91295204012339
12.556370913942628,93.21804,68.60042,66.08741779009975,47.92713589388261
12.5923949299533,90.96892,61.76042,66.12076394584864,47.94136525168766
12.628418945963976,88.533585,57.875877,66.15408412081439,47.95564037588233
12.66444296197465,106.84482,65.77513,66.18737816971759,47.969961522383194
12.700466977985323,75.996254,56.541702,66.2206459509318,47.98432894067202
12.736490993995996,108.8618,67.01758,66.25388732648726,47.99874287378906
12.772515010006671,94.893555,69.6239,66.28710216207442,48.01320355832709
12.808539026017344,109.11921,67.65021,66.32029032704673,48.027711224426184
12.844563042028017,62.290203,46.9384,66.3534516944232,48.04226609576943
12.880587058038692,108.11298,66.13849,66.38658614089043,48.05686838957927
12.916611074049365,68.867386,48.21734,66.41969354680415,48.071518316614764
12.952635090060038,92.12111,66.33725,66.45277379619047,48.08621608116953
12.988659106070713,68.91644,48.237976,66.48582677674642,48.100961881070546
13.024683122081388,96.1428,69.64946,66.51885237984034,48.11575590767768
13.060707138092061,81.79806,57.760162,66.55185050051165,48.13059834588404
13.096731154102734,90.74434,61.036118,66.58482103747018,48.14548937411703
13.132755170113409,71.67781,50.327328,66.6177638930952,48.160429164340265
13.168779186124082,85.39762,57.320107,66.65067897343384,48.1754178820562
13.204803202134755,95.05159,69.650406,66.68356618819921,48.19045568630952
13.24082721814543,89.69113,58.91278,66.716425450768,48.205542729691295
13.276851234156105,86.577896,57.323666,66.74925667817772,48.22067915834393
13.312875250166776,108.88264,67.05848,66.78205979112344,48.23586511196682
13.348899266177451,90.68565,60.866447,66.81483471395418,48.25110072382281
13.384923282188126,97.15971,69.44433,66.84758137466879,48.26638612074533
13.420947298198799,66.14101,47.514088,66.88029970491151,48.28172142314635
13.456971314209472,108.9283,67.15332,66.91298963996698,48.297106745025026
13.492995330220147,65.798256,47.46324,66.945651118755,48.31254219397711
13.52901934623082,78.87851,57.82636,66.97828408382463,48.32802787120508
13.565043362241493,60.722965,46.49486,67.0108884813482,48.343563871529
13.601067378252168,89.374695,58.540127,67.04346426111462,48.35915028339811
13.637091394262843,64.84805,47.33703,67.0760113765224,48.37478718890314
13.673115410273514,62.297134,46.939888,67.10852978457228,48.390474663789355
13.709139426284189,72.50768,51.456062,67.14101944585943,48.406212777470245
13.745163442294864,75.22398,55.73528,67.1734803245652,48.42200159304204
13.781187458305537,92.5421,67.46969,67.2059123884486,48.437841167298814
13.81721147431621,91.76163,65.02105,67.23831560883721,48.45373155074839
13.853235490326885,69.87601,48.73332,67.27068996061786,48.46967278762883
13.889259506337558,90.026215,59.413406,67.30303542222676,48.48566491592575
13.92528352234823,91.29399,63.01921,67.3353519756394,48.50170796739021
13.961307538358906,67.267746,47.722847,67.36763960635993,48.51780196755733
13.99733155436958,66.251755,47.531487,67.39989830341024,48.5339469357656
14.033355570380253,88.24255,57.725243,67.43212805931859,48.550142885176804
14.069379586390927,62.820454,47.043148,67.46432887010792,48.56638982279674
14.105403602401601,62.73942,47.02825,67.49650073528379,48.5826877494964
14.141427618412274,68.796814,48.188347,67.52864365782186,48.59903666003403
14.177451634422948,92.12008,66.33395,67.56075764415505,48.615436543077685
14.213475650433622,64.82164,47.33366,67.59284270416042,48.631887381228495
14.249499666444295,59.841995,46.123955,67.62489885114552,48.64838915104457
14.28552368245497,77.25728,57.37197,67.65692610183449,48.66494182306553
14.321547698465643,79.44801,57.878082,67.68892447635375,48.68154536183771
14.357571714476316,76.39547,56.863194,67.7208939982174,48.69819972593991
14.393595730486991,87.33865,57.429527,67.75283469431221,48.714904868009846
14.429619746497664,62.4294,46.967644,67.78474659488218,48.73166073477119
14.46564376250834,91.37279,63.354008,67.816629733513,48.748467267061216
14.501667778519012,91.049194,62.049133,67.84848414711587,48.765324399859054
14.537691794529685,90.173035,59.67565,67.88030987591118,48.78223206231455
14.57371581054036,73.6677,53.379017,67.91210696341182,48.79919017777769
14.609739826551033,77.249405,57.368324,67.94387545640606,48.8161986638287
14.645763842561708,80.15135,57.888752,67.97561540494023,48.83325743230861
14.681787858572381,83.94881,57.46496,68.00732686230091,48.8503663893505
14.717811874583054,108.97946,67.269,68.03900988499706,48.86752543541122
14.753835890593729,90.77887,61.139618,68.07066453274146,48.884734465303794
14.789859906604402,96.19858,69.64244,68.10229086843219,48.90199336823025
14.825883922615077,108.233795,66.22717,68.13388895813358,48.91930202781516
14.86190793862575,107.11398,65.79105,68.16545887105693,48.936660322139524
14.897931954636423,95.94585,69.66956,68.19700067954082,48.95406812377543
14.933955970647098,69.41282,48.47092,68.22851445903132,48.97152529982105
14.969979986657771,103.511894,66.6853,68.26000028806169,48.98903171193629
15.006004002668446,90.42824,60.208614,68.2914582482319,49.00658721637892
15.042028018679119,95.237015,69.67156,68.32288842418782,49.02419166404118
15.078052034689792,99.81618,68.426125,68.35429090360013,49.041844900487014
15.114076050700467,70.455025,49.13498,68.38566577714292,49.05954676598966
15.15010006671114,101.509,67.62091,68.41701313847204,49.077297095569875
15.186124082721815,63.73288,47.189407,68.44833308420317,49.09509571903455
15.222148098732488,92.998146,68.30362,68.47962571388953,49.112942461015884
15.25817211474316,80.008644,57.890663,68.51089112999951,49.13083714101096
15.294196130753836,86.428856,57.31406,68.5421294378938,49.148779573421876
15.330220146764509,100.82977,67.948814,68.57334074580241,49.16676956759631
15.366244162775184,96.847244,69.52318,68.60452516480137,49.184806927868514
15.402268178785857,74.652145,54.969982,68.63568280878923,49.20289145360079
15.43829219479653,61.066086,46.612896,68.6668137944632,49.221022939225435
15.474316210807205,92.36841,67.052155,68.6979182412951,49.239201174287075
15.510340226817878,88.572655,57.898685,68.72899627150717,49.25742594348545
15.546364242828552,77.57456,57.50553,68.76004801004743,49.27569702671868
15.582388258839226,70.86509,49.477745,68.7910735845649,49.29401419912685
15.618412274849899,73.710464,53.452335,68.82207312538469,49.31237723113611
15.654436290860573,91.25897,62.87323,68.8530467654827,49.33078588850309
15.690460306871246,102.26785,67.256035,68.8839946404601,49.34923993235978
15.726484322881921,86.29464,57.30802,68.91491688851777,49.36773911925881
15.762508338892594,66.691666,47.606483,68.94581365043027,49.38628320121902
15.798532354903267,67.401405,47.75348,68.97668506951979,49.404871925771566
15.834556370913942,89.673546,58.889763,69.00753129162979,49.423505036006205
15.870580386924615,75.80003,56.360825,69.03835246509846,49.44218227061815
15.90660440293529,89.972694,59.32484,69.06914874073199,49.4609033639551
15.942628418945963,107.98245,66.0575,69.09992027177759,49.47966804606476
15.978652434956636,60.397987,46.370056,69.1306672138964,49.498476042742645
16.01467645096731,90.2498,59.824986,69.16138972513609,49.517327075580184
16.050700466977986,76.785515,57.122295,69.19208796590343,49.53622086201325
16.086724482988657,103.911285,66.51577,69.2227620989365,49.55515711537092
16.122748498999332,74.90802,55.329956,69.25341228927684,49.574135544924616
16.158772515010007,92.933075,68.20419,69.28403870424144,49.593155855937525
16.19479653102068,70.27634,49.001396,69.31464151339442,49.612217749714326
16.230820547031353,87.874054,57.57702,69.3452208885187,49.63132092365123
16.266844563042028,92.40972,67.15736,69.3757770035874,49.65046507128627
16.3028685790527,98.88393,68.835434,69.40631003473513,49.669649882349894
16.338892595063374,78.39067,57.743687,69.43682016022915,49.68887504281587
16.37491661107405,102.309204,67.23637,69.46730756044025,49.7081402349524
16.41094062708472,79.44081,57.87769,69.49777241781366,49.7274451373735
16.4469646430954,85.28304,57.327034,69.52821491683973,49.74678942509067
16.48298865910607,60.90506,46.55918,69.55863524402437,49.76617276956477
16.51901267511674,70.797195,49.41732,69.58903358785956,49.785594838758215
16.55503669112742,73.06592,52.350796,69.61941013879361,49.805055297187245
16.59106070713809,67.66361,47.81824,69.64976508920122,49.82455380597459
16.627084723148766,77.43954,57.45182,69.68009863335362,49.84409002290225
16.66310873915944,94.51079,69.52278,69.71041096738838,49.86366360246452
16.699132755170112,106.62866,65.7784,69.74070228927923,49.8832741959212
16.735156771180787,88.09761,57.66174,69.77097279880577,49.902921451351034
16.77118078719146,89.39226,58.558678,69.80122269752297,49.92260501370529
16.807204803202133,61.616455,46.775974,69.83145218873068,49.942324524861576
16.843228819212808,106.319016,65.804054,69.861661477443,49.96207962367779
16.879252835223483,62.7649,47.032974,69.89185077035752,49.981869946046245
16.915276851234154,64.595535,47.3048,69.92202027582451,50.00169512494799
16.95130086724483,104.239914,66.38359,69.95217020381605,50.02155479050722
16.987324883255503,99.524216,68.55829,69.98230076589496,50.04144857004587
17.023348899266175,90.66366,60.804863,70.01241217518383,50.06137608813841
17.059372915276853,72.28844,51.132133,70.04250464633375,50.08133696666661
17.095396931287524,94.44414,69.499176,70.07257839549322,50.10133082487461
17.131420947298196,68.64038,48.1269,70.1026336402768,50.12135727942398
17.167444963308874,92.69243,67.78257,70.13267059973377,50.14141594444899
17.203468979319545,94.68503,69.57575,70.16268949431668,50.161506431611855
17.23949299533022,70.26659,48.994358,70.19269054585003,50.18162835015824
17.275517011340895,104.274055,66.370285,70.22267397749856,50.201781306972734
17.311541027351566,79.4138,57.876167,70.25264001373584,50.22196490663441
17.34756504336224,81.50524,57.79402,70.28258888031266,50.24217875147257
17.383589059372916,93.096344,68.44329,70.31252080422526,50.26242244162243
17.419613075383587,77.229965,57.35925,70.34243601368378,50.282695575080915
17.455637091394262,65.51477,47.42392,70.37233473808054,50.30299774776258
17.491661107404937,69.378174,48.45314,70.40221720795822,50.323328553555456
17.52768512341561,87.4516,57.454853,70.43208365497816,50.34368758437701
17.563709139426283,81.048904,57.83896,70.46193431188858,50.36407443023016
17.599733155436958,88.20528,57.70822,70.49176941249277,50.384488679259256
17.63575717144763,83.776,57.488,70.5215891916173,50.40492991780611
17.671781187458304,83.94396,57.46559,70.55139388508013,50.425397730466074
17.70780520346898,65.93984,47.48374,70.5811837296589,50.44589170014407
17.74382921947965,70.21596,48.95827,70.61095896305905,50.46641140811064
17.77985323549033,82.9376,57.606106,70.64071982388195,50.48695643405803
17.815877251501,89.321144,58.485,70.6704665515932,50.50752635615619
17.85190126751167,62.5077,46.98352,70.70019938649072,50.52812075110882
17.88792528352235,73.66999,53.382942,70.72991856967309,50.548739194209354
17.92394929953302,64.68513,47.31625,70.75962434300762,50.569381259396906
17.959973315543696,87.32826,57.427334,70.78931694909873,50.59004651931221
17.99599733155437,65.08573,47.367462,70.8189966312562,50.61073454535351
18.032021347565042,91.49481,63.88324,70.84866363346346,50.631444907732345
18.068045363575717,75.22975,55.742268,70.87831820034592,50.65217717552934
18.10406937958639,71.975784,50.701736,70.90796057713942,50.67293091674991
18.140093395597063,76.896385,57.1869,70.93759100965855,50.69370569837988
18.176117411607738,102.75618,67.02618,70.96720974426522,50.71450108644102
18.212141427618413,74.49072,54.72918,70.99681702783707,50.73531664604656
18.248165443629084,85.680405,57.30765,71.0264131077361,50.75615194145651
18.28418945963976,108.2257,66.22078,71.0559982317773,50.777006536132994
18.320213475650434,75.2616,55.78057,71.08557264819726,50.797879992795366
18.356237491661105,96.17354,69.64566,71.11513660562296,50.81877187347533
18.39226150767178,75.10692,55.590275,71.1446903530406,50.83968173957187
18.428285523682455,86.42436,57.31382,71.17423413976437,50.86060915190608
18.464309539693126,82.18588,57.71076,71.2037682154055,50.88155367077586
18.500333555703804,85.36704,57.321854,71.23329282984128,50.9025148560105
18.536357571714476,92.37315,67.064415,71.26280823318406,50.923492267025075
18.572381587725147,97.39812,69.37628,71.29231467575056,50.94448546287478
18.608405603735825,86.3952,57.31232,71.32181240803106,50.96549400230903
18.644429619746496,88.03941,57.6382,71.35130168065882,50.98651744382538
18.68045363575717,81.61376,57.781876,71.38078274437946,51.007555345723446
18.716477651767846,109.1712,67.82467,71.41025585002058,51.02860726615844
18.752501667778517,94.671165,69.571976,71.43972124846135,51.049672763194685
18.788525683789192,105.836685,65.88438,71.46917919060236,51.07075139485889
18.824549699799867,60.13468,46.258873,71.49862992733536,51.09184271919322
18.86057371581054,106.91206,65.7769,71.52807370951331,51.112946294308216
18.896597731821213,78.7502,57.80835,71.55751078792044,51.13406167843551
18.932621747831888,90.17346,59.676453,71.58694141324241,51.15518842998029
18.96864576384256,75.03909,55.503464,71.6163658360367,51.17632610757363
19.004669779853234,63.017246,47.07784,71.64578430670304,51.197474270124516
19.04069379586391,87.971695,57.612152,71.67519707545384,51.21863247687174
19.07671781187458,83.36291,57.545387,71.70460439228506,51.23980028743551
19.112741827885255,76.465996,56.913887,71.73400650694697,51.260977261868845
19.14876584389593,98.47157,69.0022,71.76340366891506,51.28216296070874
19.1847898599066,63.293552,47.123356,71.79279612736119,51.30335694502709
19.22081387591728,91.36345,63.313972,71.8221841311248,51.324558776481325
19.25683789192795,67.70365,47.828712,71.85156792868428,51.34576801736489
19.292861907938622,108.97833,67.26634,71.88094776812854,51.36698423065733
19.3288859239493,76.536995,56.963158,71.91032389712865,51.388206980074266
19.364909939959972,89.993866,59.35945,71.93969656290965,51.409435830116955
19.400933955970647,90.68078,60.852715,71.96906601222257,51.430670346121694
19.43695797198132,84.48042,57.39982,71.99843249131655,51.45191009430888
19.472981987991993,104.75719,66.192154,72.0277962459111,51.47315464183182
19.509006004002668,75.93179,56.48401,72.05715752116868,51.49440355682521
19.545030020013343,74.25791,54.3652,72.08651656166715,51.51565640845342
19.581054036024014,95.47139,69.68443,72.11587361137275,51.53691276695832
19.61707805203469,66.915474,47.648926,72.1452289136129,51.55817220370699
19.653102068045364,64.950615,47.35013,72.17458271104948,51.579434291238975
19.689126084056035,99.93589,68.37108,72.20393524565206,51.600698603313326
19.72515010006671,69.47873,48.505417,72.23328675867144,51.62196471495526
19.761174116077385,70.85028,49.464436,72.26263749061329,51.64323220250256
19.797198132088056,107.775665,65.95579,72.29198768121202,51.66450064365156
19.83322214809873,93.13153,68.49046,72.3213375694049,51.685769617502935
19.869246164109406,96.121155,69.65203,72.35068739330617,51.707038704607044
19.905270180120077,87.57619,57.48619,72.38003739018156,51.728307487008976
19.941294196130755,90.154015,59.639984,72.40938779642289,51.74957554829328
19.977318212141427,108.58771,66.58643,72.43873884752287,51.77084247362827
20.0133422281521,92.21913,66.63875,72.46809077805014,51.792107849810115
20.049366244162776,91.19661,62.61863,72.49744382162447,51.81337126530645
20.085390260173448,99.95255,68.36338,72.52679821089218,51.83463231029966
20.121414276184122,60.347546,46.349476,72.55615417750177,51.85589057672987
20.157438292194797,89.694115,58.916718,72.58551195207974,51.87714565833746
20.19346230820547,64.39439,47.278908,72.61487176420667,51.898397150705335
20.229486324216143,63.84976,47.205925,72.64423384239339,51.9196446513007
20.265510340226818,86.998276,57.36927,72.67359841405755,51.940887759516556
20.30153435623749,61.12748,46.632626,72.7029657055002,51.96212607671275
20.337558372248164,89.4724,58.646294,72.7323359418828,51.983359206256694
20.37358238825884,85.695496,57.30719,72.7617093472042,52.00458675356365
20.40960640426951,71.49108,50.110435,72.79108614427813,52.025808326136655
20.445630420280185,91.66434,64.61559,72.82046655471065,52.04702353360606
20.48165443629086,94.34387,69.45993,72.84985079887795,52.068231987768606
20.51767845230153,97.142685,69.44894,72.87923909590448,52.08943330262621
20.55370246831221,87.99004,57.61907,72.90863166364103,52.11062709442426
20.58972648432288,62.495224,46.981018,72.93802871864332,52.13181298168951
20.625750500333552,85.49915,57.314842,72.9674304761507,52.15299058526762
20.66177451634423,80.33759,57.883514,72.99683715006502,52.17415952836023
20.697798532354902,92.62985,67.657394,73.02624895292988,52.19531943656163
20.733822548365577,70.42611,49.112743,73.05566609591004,52.21646993789506
20.76984656437625,84.324425,57.417862,73.08508878877103,52.23761066284848
